block;russian;transcription;english;translations;examples
adverbs_100;пра́вильно;/pravilno/;correctly;correctly;"Это ""пра́вильно"". | Я учу слово ""пра́вильно""."
adverbs_100;неправильно;/nyepravilno/;incorrectly;incorrectly;"Это ""неправильно"". | Я учу слово ""неправильно""."
adverbs_100;отли́чно;/otlichno/;excellent;excellent;"Это ""отли́чно"". | Я учу слово ""отли́чно""."
adverbs_100;ужасно;/uzhasno/;terribly;terribly;"Это ""ужасно"". | Я учу слово ""ужасно""."
adverbs_100;прекрасно;/pryekrasno/;wonderfully;wonderfully;"Это ""прекрасно"". | Я учу слово ""прекрасно""."
adverbs_100;грустно;/grustno/;sadly;sadly;"Это ""грустно"". | Я учу слово ""грустно""."
adverbs_100;весело;/vyesyelo/;cheerfully;cheerfully;"Это ""весело"". | Я учу слово ""весело""."
adverbs_100;серьёзно;/syeryezno/;seriously;seriously;"Это ""серьёзно"". | Я учу слово ""серьёзно""."
adverbs_100;интере́сно;/intyeryesno/;interestingly;interestingly;"Это ""интере́сно"". | Я учу слово ""интере́сно""."
adverbs_100;ску́чно;/skuchno/;boringly;boringly;"Это ""ску́чно"". | Я учу слово ""ску́чно""."
adverbs_100;полностью;/polnostyu/;fully;fully;"Это ""полностью"". | Я учу слово ""полностью""."
adverbs_100;части́чно;/chastichno/;partly;partly;"Это ""части́чно"". | Я учу слово ""части́чно""."
adverbs_100;достаточно;/dostatochno/;enough;enough;"Это ""достаточно"". | Я учу слово ""достаточно""."
adverbs_100;сли́шком;/slishkom/;too much;too much;"Это ""сли́шком"". | Я учу слово ""сли́шком""."
adverbs_100;особенно;/osobyenno/;especially;especially;"Это ""особенно"". | Я учу слово ""особенно""."
adverbs_100;поэтому;/poetomu/;therefore;therefore;"Это ""поэтому"". | Я учу слово ""поэтому""."
adverbs_100;возможно;/vozmozhno/;possibly;possibly;"Это ""возможно"". | Я учу слово ""возможно""."
adverbs_100;обязательно;/obyazatyelno/;definitely;definitely;"Это ""обязательно"". | Я учу слово ""обязательно""."
adverbs_100;наве́рное;/navyernoye/;probably;probably;"Это ""наве́рное"". | Я учу слово ""наве́рное""."
adverbs_100;действительно;/dyeistvityelno/;really;really;"Это ""действительно"". | Я учу слово ""действительно""."
adverbs_100;бесплатно;/byesplatno/;free of charge;free of charge;"Это ""бесплатно"". | Я учу слово ""бесплатно""."
adverbs_100;до́рого;/dorogo/;expensively;expensively;"Это ""до́рого"". | Я учу слово ""до́рого""."
adverbs_100;дешево;/dyeshyevo/;cheaply;cheaply;"Это ""дешево"". | Я учу слово ""дешево""."
numbers_50;ноль;/nol/;zero;zero;"Это ""ноль"". | Я учу слово ""ноль""."
numbers_50;оди́н;/odin/;one;one;"Это ""оди́н"". | Я учу слово ""оди́н""."
numbers_50;два;/dva/;two;two;"Это ""два"". | Я учу слово ""два""."
numbers_50;три;/tri/;three;three;"Это ""три"". | Я учу слово ""три""."
numbers_50;четы́ре;/chyetyrye/;four;four;"Это ""четы́ре"". | Я учу слово ""четы́ре""."
numbers_50;пять;/pyat/;five;five;"Это ""пять"". | Я учу слово ""пять""."
numbers_50;шесть;/shyest/;six;six;"Это ""шесть"". | Я учу слово ""шесть""."
numbers_50;семь;/syem/;seven;seven;"Это ""семь"". | Я учу слово ""семь""."
numbers_50;во́семь;/vosyem/;eight;eight;"Это ""во́семь"". | Я учу слово ""во́семь""."
numbers_50;де́вять;/dyevyat/;nine;nine;"Это ""де́вять"". | Я учу слово ""де́вять""."
numbers_50;де́сять;/dyesyat/;ten;ten;"Это ""де́сять"". | Я учу слово ""де́сять""."
numbers_50;оди́ннадцать;/odinnadtsat/;eleven;eleven;"Это ""оди́ннадцать"". | Я учу слово ""оди́ннадцать""."
numbers_50;двена́дцать;/dvyenadtsat/;twelve;twelve;"Это ""двена́дцать"". | Я учу слово ""двена́дцать""."
numbers_50;трина́дцать;/trinadtsat/;thirteen;thirteen;"Это ""трина́дцать"". | Я учу слово ""трина́дцать""."
numbers_50;четы́рнадцать;/chyetyrnadtsat/;fourteen;fourteen;"Это ""четы́рнадцать"". | Я учу слово ""четы́рнадцать""."
numbers_50;пятна́дцать;/pyatnadtsat/;fifteen;fifteen;"Это ""пятна́дцать"". | Я учу слово ""пятна́дцать""."
numbers_50;шестна́дцать;/shyestnadtsat/;sixteen;sixteen;"Это ""шестна́дцать"". | Я учу слово ""шестна́дцать""."
numbers_50;семна́дцать;/syemnadtsat/;seventeen;seventeen;"Это ""семна́дцать"". | Я учу слово ""семна́дцать""."
numbers_50;восемна́дцать;/vosyemnadtsat/;eighteen;eighteen;"Это ""восемна́дцать"". | Я учу слово ""восемна́дцать""."
numbers_50;девятна́дцать;/dyevyatnadtsat/;nineteen;nineteen;"Это ""девятна́дцать"". | Я учу слово ""девятна́дцать""."
numbers_50;два́дцать;/dvadtsat/;twenty;twenty;"Это ""два́дцать"". | Я учу слово ""два́дцать""."
numbers_50;три́дцать;/tridtsat/;thirty;thirty;"Это ""три́дцать"". | Я учу слово ""три́дцать""."
numbers_50;со́рок;/sorok/;forty;forty;"Это ""со́рок"". | Я учу слово ""со́рок""."
numbers_50;пятьдеся́т;/pyatdyesyat/;fifty;fifty;"Это ""пятьдеся́т"". | Я учу слово ""пятьдеся́т""."
numbers_50;шестьдеся́т;/shyestdyesyat/;sixty;sixty;"Это ""шестьдеся́т"". | Я учу слово ""шестьдеся́т""."
numbers_50;се́мьдесят;/syemdyesyat/;seventy;seventy;"Это ""се́мьдесят"". | Я учу слово ""се́мьдесят""."
numbers_50;во́семьдесят;/vosyemdyesyat/;eighty;eighty;"Это ""во́семьдесят"". | Я учу слово ""во́семьдесят""."
numbers_50;девяно́сто;/dyevyanosto/;ninety;ninety;"Это ""девяно́сто"". | Я учу слово ""девяно́сто""."
numbers_50;сто;/sto/;hundred;hundred;"Это ""сто"". | Я учу слово ""сто""."
numbers_50;две́сти;/dvyesti/;two hundred;two hundred;"Это ""две́сти"". | Я учу слово ""две́сти""."
numbers_50;три́ста;/trista/;three hundred;three hundred;"Это ""три́ста"". | Я учу слово ""три́ста""."
numbers_50;четы́реста;/chyetyryesta/;four hundred;four hundred;"Это ""четы́реста"". | Я учу слово ""четы́реста""."
numbers_50;пятьсо́т;/pyatsot/;five hundred;five hundred;"Это ""пятьсо́т"". | Я учу слово ""пятьсо́т""."
numbers_50;ты́сяча;/tysyacha/;thousand;thousand;"Это ""ты́сяча"". | Я учу слово ""ты́сяча""."
numbers_50;миллио́н;/million/;million;million;"Это ""миллио́н"". | Я учу слово ""миллио́н""."
numbers_50;миллиа́рд;/milliard/;billion;billion;"Это ""миллиа́рд"". | Я учу слово ""миллиа́рд""."
numbers_50;пе́рвый;/pyervyi/;first;first;"Это ""пе́рвый"". | Я учу слово ""пе́рвый""."
numbers_50;второ́й;/vtoroi/;second;second;"Это ""второ́й"". | Я учу слово ""второ́й""."
numbers_50;тре́тий;/tryetii/;third;third;"Это ""тре́тий"". | Я учу слово ""тре́тий""."
numbers_50;четвёртый;/chyetvyertyi/;fourth;fourth;"Это ""четвёртый"". | Я учу слово ""четвёртый""."
numbers_50;пя́тый;/pyatyi/;fifth;fifth;"Это ""пя́тый"". | Я учу слово ""пя́тый""."
numbers_50;шесто́й;/shyestoi/;sixth;sixth;"Это ""шесто́й"". | Я учу слово ""шесто́й""."
numbers_50;седьмо́й;/syedmoi/;seventh;seventh;"Это ""седьмо́й"". | Я учу слово ""седьмо́й""."
numbers_50;восьмо́й;/vosmoi/;eighth;eighth;"Это ""восьмо́й"". | Я учу слово ""восьмо́й""."
numbers_50;девя́тый;/dyevyatyi/;ninth;ninth;"Это ""девя́тый"". | Я учу слово ""девя́тый""."
numbers_50;деся́тый;/dyesyatyi/;tenth;tenth;"Это ""деся́тый"". | Я учу слово ""деся́тый""."
numbers_50;число́;/chislo/;number;number;"Это ""число́"". | Я учу слово ""число́""."
numbers_50;ци́фра;/tsifra/;digit;digit;"Это ""ци́фра"". | Я учу слово ""ци́фра""."
numbers_50;но́мер;/nomyer/;number;number;"Это ""но́мер"". | Я учу слово ""но́мер""."
numbers_50;проце́нт;/protsyent/;percent;percent;"Это ""проце́нт"". | Я учу слово ""проце́нт""."
prepositions_35;в;/v/;in;in;"Это ""в"". | Я учу слово ""в""."
prepositions_35;на;/na/;on;on;"Это ""на"". | Я учу слово ""на""."
prepositions_35;под;/pod/;under;under;"Это ""под"". | Я учу слово ""под""."
prepositions_35;над;/nad/;above;above;"Это ""над"". | Я учу слово ""над""."
prepositions_35;пе́ред;/pyeryed/;in front of;in front of;"Это ""пе́ред"". | Я учу слово ""пе́ред""."
prepositions_35;за;/za/;behind;behind;"Это ""за"". | Я учу слово ""за""."
prepositions_35;ме́жду;/myezhdu/;between;between;"Это ""ме́жду"". | Я учу слово ""ме́жду""."
prepositions_35;около;/okolo/;near;near;"Это ""около"". | Я учу слово ""около""."
prepositions_35;возле;/vozlye/;next to;next to;"Это ""возле"". | Я учу слово ""возле""."
prepositions_35;у;/u/;by;by;"Это ""у"". | Я учу слово ""у""."
prepositions_35;из;/iz/;from;from;"Это ""из"". | Я учу слово ""из""."
prepositions_35;с;/s/;from;from;"Это ""с"". | Я учу слово ""с""."
prepositions_35;к;/k/;to;to;"Это ""к"". | Я учу слово ""к""."
prepositions_35;по;/po/;along;along;"Это ""по"". | Я учу слово ""по""."
prepositions_35;для;/dlya/;for;for;"Это ""для"". | Я учу слово ""для""."
prepositions_35;без;/byez/;without;without;"Это ""без"". | Я учу слово ""без""."
prepositions_35;до;/do/;until;until;"Это ""до"". | Я учу слово ""до""."
prepositions_35;после;/poslye/;after;after;"Это ""после"". | Я учу слово ""после""."
prepositions_35;при;/pri/;in the presence of;in the presence of;"Это ""при"". | Я учу слово ""при""."
prepositions_35;че́рез;/chyeryez/;through;through;"Это ""че́рез"". | Я учу слово ""че́рез""."
prepositions_35;сквозь;/skvoz/;through;through;"Это ""сквозь"". | Я учу слово ""сквозь""."
prepositions_35;вдоль;/vdol/;along;along;"Это ""вдоль"". | Я учу слово ""вдоль""."
prepositions_35;вокру́г;/vokrug/;around;around;"Это ""вокру́г"". | Я учу слово ""вокру́г""."
prepositions_35;мимо;/mimo/;past;past;"Это ""мимо"". | Я учу слово ""мимо""."
