block;russian;english;examples
extended_6000;кре́стный (м.р.);godfather;
extended_6000;давным-давно́;a long time ago;
extended_6000;сшить;to sew;
extended_6000;док (м.р.);doc;
extended_6000;буркну́ть;to mutter;
extended_6000;застрели́ть;to shoot;
extended_6000;кувши́н (м.р.);jug;
extended_6000;вруча́ть;to hand over;
extended_6000;телекомпа́ния (ж.р.);television company;
extended_6000;то́нко;thin;
extended_6000;греть;to warm;
extended_6000;безоби́дный (м.р.);harmless;
extended_6000;реакти́вный (м.р.);reactive;
extended_6000;погруже́ние (с.р.);immersion;
extended_6000;сво́дка (ж.р.);summary;
extended_6000;подсуди́мый (м.р.);defendant;
extended_6000;незна́ние (с.р.);ignorance;
extended_6000;ще́дро;generously;
extended_6000;реклами́ровать;to advertise;
extended_6000;шокирова́ть;to shock;
extended_6000;журна́льный (м.р.);magazine;
extended_6000;геоме́трия (ж.р.);geometry;
extended_6000;малы́шка;baby;
extended_6000;повле́чь;to attract;
extended_6000;гну́сный (м.р.);vile;
extended_6000;загоро́дный (м.р.);suburban;
extended_6000;рито́рика (ж.р.);rhetoric;
extended_6000;декорати́вный (м.р.);decorative;
extended_6000;взаимопонима́ние (с.р.);mutual understanding;
extended_6000;покля́сться;to swear;
extended_6000;лега́льный (м.р.);legal;
extended_6000;пограни́чник (м.р.);border guard;
extended_6000;поте́чь;to leak;
extended_6000;обсле́довать;to examine;
extended_6000;изнача́льный (м.р.);original;
extended_6000;управля́ться;to be controlled;
extended_6000;спаса́ться;to escape;
extended_6000;што́ра (ж.р.);curtain;
extended_6000;вы́думка (ж.р.);fiction;
extended_6000;конёк (м.р.);skate;
extended_6000;цыга́н (м.р.);gypsy;
extended_6000;восклица́ть;to exclaim;
extended_6000;кра́евой (м.р.);edge;
extended_6000;подмигну́ть;to wink;
extended_6000;моногра́фия (ж.р.);monograph;
extended_6000;куса́ть;to bite;
extended_6000;абсу́рд (м.р.);absurd;
extended_6000;лихора́дка (ж.р.);fever;
extended_6000;ине́т (м.р.);internet;
extended_6000;пусти́ться;to set off;
extended_6000;вя́лый (м.р.);lethargic;
extended_6000;сани́тар (м.р.);orderly;
extended_6000;росто́вский (м.р.);Rostov;
extended_6000;та́мошний (м.р.);there;
extended_6000;ве́жливость (ж.р.);to politeness;
extended_6000;паренёк (м.р.);boy;
extended_6000;энерги́чно;energetically;
extended_6000;сопоставле́ние (с.р.);comparison;
extended_6000;задева́ть;to hurt;
extended_6000;му́за (ж.р.);muse;
extended_6000;всплеск (м.р.);splash;
extended_6000;наруши́тель (м.р.);violator;
extended_6000;ле́стничный (м.р.);staircase;
extended_6000;ходьба́ (ж.р.);walking;
extended_6000;прислони́ться;to lean against;
extended_6000;такси́ст (м.р.);taxi driver;
extended_6000;осмысле́ние (с.р.);comprehension;
extended_6000;раскла́д (м.р.);layout;
extended_6000;спры́гнуть;to jump;
extended_6000;прися́жный (м.р.);juror;
extended_6000;эксклюзи́вный (м.р.);exclusive;
extended_6000;одино́ко;lonely;
extended_6000;пока́чиваться;to sway;
extended_6000;таи́ть;to hide;
extended_6000;примени́мый (м.р.);applicable;
extended_6000;сжига́ть;to burn;
extended_6000;вы́давить;to squeeze out;
extended_6000;разда́ть;to distribute;
extended_6000;беспрово́дный (м.р.);wireless;
extended_6000;бра́узер (м.р.);browser;
extended_6000;метрополи́тен (м.р.);metro;
extended_6000;ве́риться;to believe;
extended_6000;панора́ма (ж.р.);panorama;
extended_6000;скро́мность (ж.р.);to modesty;
extended_6000;захло́пнуть;to slam;
extended_6000;вене́ц (м.р.);crown;
extended_6000;ослабле́ние (с.р.);weakening;
extended_6000;воспроизво́дство (с.р.);reproduction;
extended_6000;задержа́ние (с.р.);detention;
extended_6000;эссе́ (с.р.);essay;
extended_6000;концептуа́льный (м.р.);conceptual;
extended_6000;служа́нка (ж.р.);maid;
extended_6000;щётка (ж.р.);brush;
extended_6000;стимули́рование (с.р.);stimulation;
extended_6000;аспира́нт (м.р.);graduate student;
extended_6000;наве́ки;forever;
extended_6000;недо́лгий (м.р.);short-lived;
extended_6000;правозащи́тный (м.р.);human rights;
extended_6000;паради́гма (ж.р.);paradigm;
extended_6000;регла́мент (м.р.);regulations;
extended_6000;сооруди́ть;to build;
extended_6000;приучи́ть;to accustom;
extended_6000;ве́домый (м.р.);slave;
extended_6000;перепо́лнить;to overflow;
extended_6000;внедри́ть;to implement;
extended_6000;све́жесть (ж.р.);to freshness;
extended_6000;буди́льник (м.р.);alarm clock;
extended_6000;ли́пкий (м.р.);sticky;
extended_6000;улучши́ться;to improve;
extended_6000;бухгалте́рия (ж.р.);accounting;
extended_6000;озвучи́ть;to voice;
extended_6000;жизнеде́ятельность (ж.р.);to vital activity;
extended_6000;при́стать;to stick;
extended_6000;вы́писка (ж.р.);extract;
extended_6000;срыв (м.р.);breakdown;
extended_6000;иго́лка (ж.р.);needle;
extended_6000;музе́йный (м.р.);museum;
extended_6000;при́зрачный (м.р.);ghostly;
extended_6000;ли́вень (м.р.);rain;
extended_6000;охара́ктеризовать;to characterize;
extended_6000;фурго́н (м.р.);van;
extended_6000;возобнови́ть;to resume;
extended_6000;воспроизвести́;play;
extended_6000;небыва́лый (м.р.);unprecedented;
extended_6000;помаха́ть;to wave;
extended_6000;шнур (м.р.);cord;
extended_6000;поднести́;bring;
extended_6000;объединя́ться;to unite;
extended_6000;карава́н (м.р.);caravan;
extended_6000;грызть;to gnawing;
extended_6000;кры́ться;to hide;
extended_6000;прину́дить;to force;
extended_6000;ларёк (м.р.);stall;
extended_6000;комсомо́л (м.р.);Komsomol;
extended_6000;гороско́п (м.р.);horoscope;
extended_6000;у́дочка (ж.р.);fishing rod;
extended_6000;нестанда́ртный (м.р.);non-standard;
extended_6000;подружи́ться;to make friends;
extended_6000;новгоро́дский (м.р.);Novgorod;
extended_6000;оккупация (ж.р.);occupation;
extended_6000;транспо́ртировка (ж.р.);transportation;
extended_6000;единомы́шленник (м.р.);like-minded person;
extended_6000;шу́мно;noisy;
extended_6000;послу́шно;obediently;
extended_6000;неуве́ренность (ж.р.);to uncertainty;
extended_6000;национа́л (м.р.);national;
extended_6000;садо́вый (м.р.);garden;
extended_6000;уме́лый (м.р.);skillful;
extended_6000;счётчик (м.р.);counter;
extended_6000;иму́щественный (м.р.);property;
extended_6000;запечатле́ть;to capture;
extended_6000;библиоте́чный (м.р.);library;
extended_6000;зарази́ть;to infect;
extended_6000;пренебрега́ть;to neglect;
extended_6000;сули́ть;to promise;
extended_6000;распахну́ться;to open;
extended_6000;сы́щик (м.р.);detective;
extended_6000;вска́кивать;to jump up;
extended_6000;вы́воз (м.р.);export;
extended_6000;отки́нуть;to fold back;
extended_6000;внуше́ние (с.р.);suggestion;
extended_6000;генде́рный (м.р.);gender;
extended_6000;интеллектуа́л (м.р.);intellectual;
extended_6000;подтолкну́ть;to push;
extended_6000;присвое́ние (с.р.);assignment;
extended_6000;кончи́на (ж.р.);death;
extended_6000;ра́порт (м.р.);report;
extended_6000;красова́ться;to show off;
extended_6000;непостижи́мый (м.р.);incomprehensible;
extended_6000;полови́нка (ж.р.);half;
extended_6000;берегово́й (м.р.);coastal;
extended_6000;сре́зать;to cut;
extended_6000;чу́ткий (м.р.);sensitive;
extended_6000;полуша́рие (с.р.);hemisphere;
extended_6000;эмоциона́льно;emotionally;
extended_6000;бо́дро;cheerfully;
extended_6000;раскры́тый (м.р.);opened;
extended_6000;задра́ть;to lift up;
extended_6000;рома́нтика (ж.р.);romance;
extended_6000;берли́нский (м.р.);Berlin;
extended_6000;пуга́ться;to get scared;
extended_6000;старе́ть;to grow old;
extended_6000;лексика́ (ж.р.);vocabulary;
extended_6000;прототи́п (м.р.);prototype;
extended_6000;побуди́ть;to induce;
extended_6000;зачёт (м.р.);test;
extended_6000;итого́вый (м.р.);final;
extended_6000;отбра́сывать;to discard;
extended_6000;всплыть;to pop up;
extended_6000;брести́;wander;
extended_6000;компа́ктный (м.р.);compact;
extended_6000;тоскова́ть;to yearn;
extended_6000;перелёт (м.р.);flight;
extended_6000;прони́зывать;to penetrate;
extended_6000;вибра́ция (ж.р.);vibration;
extended_6000;сига́ра (ж.р.);cigar;
extended_6000;влете́ть;to fly in;
extended_6000;поде́йствовать;to take effect;
extended_6000;недово́льно;dissatisfied;
extended_6000;вено́к (м.р.);wreath;
extended_6000;дру́жественный (м.р.);friendly;
extended_6000;своевре́менный (м.р.);timely;
extended_6000;поко́рно;obediently;
extended_6000;двена́дцатый (м.р.);twelfth;
extended_6000;психологи́чески;psychologically;
extended_6000;ми́ло;cute;
extended_6000;гимна́стика (ж.р.);gymnastics;
extended_6000;миллиме́тр (м.р.);millimeter;
extended_6000;подава́ться;to submit;
extended_6000;спровоци́ровать;to provoke;
extended_6000;драгоце́нность (ж.р.);to jewel;
extended_6000;пира́тский (м.р.);pirate;
extended_6000;пролета́рский (м.р.);proletarian;
extended_6000;рези́денция (ж.р.);residence;
extended_6000;почте́ние (с.р.);respect;
extended_6000;язы́ческий (м.р.);pagan;
extended_6000;сосно́вый (м.р.);pine;
extended_6000;напря́чься;to tense up;
extended_6000;швед (м.р.);Swede;
extended_6000;пучо́к (м.р.);bunch;
extended_6000;алле́ргия (ж.р.);allergy;
extended_6000;непреодоли́мый (м.р.);irresistible;
extended_6000;кана́дский (м.р.);Canadian;
extended_6000;коша́чий (м.р.);cat;
extended_6000;наркома́ния (ж.р.);drug addiction;
extended_6000;сла́дость (ж.р.);to sweetness;
extended_6000;сжа́ться;to shrink;
extended_6000;вдохну́ть;to inhale;
extended_6000;урегули́рование (с.р.);settlement;
extended_6000;сме́ртность (ж.р.);to mortality;
